"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,200.0,1.0,0.028883397579193115,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even [[better]] . ",0.0,0.9948069453239441,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even [[meliorate]] . ","Successful"
1.0,21.0,1.0,0.00040596723556518555,"very [[psychoanalytical]] -- provocatively so -- and [[also]] [[refreshingly]] literary . ",1.0,0.08531862497329712,"very [[psychoanalytic]] -- provocatively so -- and [[too]] [[refreshfully]] literary . ","Failed"
1.0,181.0,1.0,0.0005213618278503418,"so unassuming and [[pure]] of [[heart]] , you ca n't help but warmly extend your arms and yell ` safe ! ' ",0.0,0.8050933480262756,"so unassuming and [[gross]] of [[sum]] , you ca n't help but warmly extend your arms and yell ` safe ! ' ","Successful"
1.0,143.0,1.0,0.00022083520889282227,"an [[entertaining]] , [[colorful]] , action-filled [[crime]] [[story]] with an [[intimate]] [[heart]] . ",0.0,0.9975687861442566,"an [[harbour]] , [[colored]] , action-filled [[offence]] [[tarradiddle]] with an [[internal]] [[nub]] . ","Successful"
0.0,180.0,0.0,0.0008245110511779785,"[[due]] to some [[script]] weaknesses and the [[casting]] of the director 's [[brother]] , the [[film]] [[trails]] off into inconsequentiality . ",0.0,0.006074845790863037,"[[imputable]] to some [[hand]] weaknesses and the [[range]] of the director 's [[sidekick]] , the [[shoot]] [[chase]] off into inconsequentiality . ","Failed"
0.0,202.0,0.0,0.0011810660362243652,"works [[hard]] to establish rounded characters , but then has [[nothing]] fresh or particularly interesting to say about them . ",1.0,0.9199091792106628,"works [[knockout]] to establish rounded characters , but then has [[zip]] fresh or particularly interesting to say about them . ","Successful"
1.0,56.0,1.0,0.00036978721618652344,"[[one]] of the most [[significant]] moviegoing pleasures of the year . ",0.0,0.7501326203346252,"[[unrivaled]] of the most [[pregnant]] moviegoing pleasures of the year . ","Successful"
1.0,65.0,1.0,0.0008563995361328125,"the son 's room is a [[triumph]] of gentility that earns its moments of [[pathos]] . ",0.0,0.9858950972557068,"the son 's room is a [[gloat]] of gentility that earns its moments of [[pity]] . ","Successful"
1.0,277.0,1.0,0.0005335211753845215,"what the film lacks in general focus it [[makes]] up for in [[compassion]] , as corcuera manages to find the seeds of hope in the form of collective action . ",0.0,0.8433130979537964,"what the film lacks in general focus it [[crap]] up for in [[pity]] , as corcuera manages to find the seeds of hope in the form of collective action . ","Successful"
1.0,157.0,1.0,0.00023502111434936523,"[[one]] of those [[energetic]] [[surprises]] , an original that [[pleases]] almost everyone who [[sees]] it . ",0.0,0.9231454730033875,"[[matchless]] of those [[gumptious]] [[surprisal]] , an original that [[supplication]] almost everyone who [[control]] it . ","Successful"
1.0,240.0,1.0,0.0073615312576293945,"this is wild surreal stuff , but [[brilliant]] and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",0.0,0.97674959897995,"this is wild surreal stuff , but [[brainy]] and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ","Successful"
0.0,67.0,0.0,0.005927860736846924,"or doing [[last]] [[year]] 's [[taxes]] with your ex-wife . ",1.0,0.6770631074905396,"or doing [[survive]] [[yr]] 's [[task]] with your ex-wife . ","Successful"
1.0,84.0,1.0,0.0004304051399230957,"a rewarding [[work]] of art for only the most patient and challenge-hungry moviegoers . ",0.0,0.6897860765457153,"a rewarding [[sour]] of art for only the most patient and challenge-hungry moviegoers . ","Successful"
1.0,126.0,1.0,0.00029355287551879883,"a [[good]] piece of work more often than not . ",0.0,0.9698866605758667,"a [[unspoilt]] piece of work more often than not . ","Successful"
1.0,92.0,1.0,0.0004011988639831543,"a beguiling [[splash]] of pastel colors and prankish comedy from disney . ",0.0,0.8063039779663086,"a beguiling [[squelch]] of pastel colors and prankish comedy from disney . ","Successful"
1.0,96.0,1.0,0.0007536411285400391,"it 's [[one]] heck of a character study -- not of hearst or davies but of the [[unique]] relationship between them . ",0.0,0.9714432954788208,"it 's [[unrivaled]] heck of a character study -- not of hearst or davies but of the [[unequaled]] relationship between them . ","Successful"
1.0,80.0,1.0,0.0009093284606933594,"[[puts]] a human face on a land most westerners are unfamiliar with . ",0.0,0.6598724722862244,"[[commit]] a human face on a land most westerners are unfamiliar with . ","Successful"
1.0,246.0,1.0,0.0003529787063598633,"montias ... pumps a [[lot]] of energy into his nicely nuanced narrative and surrounds himself with a [[cast]] of quirky -- but not stereotyped -- street characters . ",0.0,0.9866095185279846,"montias ... pumps a [[mess]] of energy into his nicely nuanced narrative and surrounds himself with a [[vomit]] of quirky -- but not stereotyped -- street characters . ","Successful"
1.0,198.0,1.0,0.000385284423828125,"atom egoyan has conjured up a multilayered [[work]] that tackles any number of [[fascinating]] issues ",0.0,0.5398260354995728,"atom egoyan has conjured up a multilayered [[sour]] that tackles any number of [[entrance]] issues ","Successful"
1.0,105.0,1.0,0.0006524920463562012,"a [[compelling]] spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ",0.0,0.6561505794525146,"a [[obligate]] spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ","Successful"
0.0,107.0,0.0,0.006742358207702637,"at the very least , if you do n't [[know]] anything about derrida when you walk into the theater , you wo n't know [[much]] more when you leave . ",1.0,0.9624038934707642,"at the very least , if you do n't [[love]] anything about derrida when you walk into the theater , you wo n't know [[often]] more when you leave . ","Successful"
0.0,155.0,0.0,0.009485363960266113,"do n't be fooled by the impressive cast list - eye see you is pure [[junk]] . ",1.0,0.9992237687110901,"do n't be fooled by the impressive cast list - eye see you is pure [[scrap]] . ","Successful"
0.0,124.0,0.0,0.0427323579788208,"/ but daphne , you 're too buff / fred [[thinks]] he 's tough / and velma - wow , you 've lost [[weight]] ! ",1.0,0.5331767201423645,"/ but daphne , you 're too buff / fred [[remember]] he 's tough / and velma - wow , you 've lost [[burden]] ! ","Successful"
1.0,74.0,1.0,0.0003504753112792969,"director andrew niccol ... [[demonstrates]] a [[wry]] understanding of the quirks of fame . ",0.0,0.7582528591156006,"director andrew niccol ... [[demo]] a [[dry]] understanding of the quirks of fame . ","Successful"
1.0,281.0,1.0,0.0006173849105834961,"... [[takes]] the beauty of baseball and melds it with a story that could [[touch]] anyone regardless of their familiarity with the sport ",0.0,0.991641640663147,"... [[remove]] the beauty of baseball and melds it with a story that could [[pinch]] anyone regardless of their familiarity with the sport ","Successful"
0.0,130.0,0.0,0.0015311837196350098,"there ought to be a [[directing]] [[license]] , so that ed [[burns]] can have his [[revoked]] . ",0.0,0.057952284812927246,"there ought to be a [[manoeuvre]] [[certify]] , so that ed [[tan]] can have his [[lift]] . ","Failed"
0.0,55.0,0.0,0.008528172969818115,"there is no [[pleasure]] in watching a child suffer . ",1.0,0.5575144290924072,"there is no [[pleasance]] in watching a child suffer . ","Successful"
1.0,231.0,1.0,0.000570833683013916,"at a time when half the so-called real movies are little more than live-action cartoons , it 's [[refreshing]] to see a cartoon that knows what it is , and [[knows]] the form 's history . ",0.0,0.9937034845352173,"at a time when half the so-called real movies are little more than live-action cartoons , it 's [[review]] to see a cartoon that knows what it is , and [[screw]] the form 's history . ","Successful"
0.0,305.0,0.0,0.002679169178009033,"there are [[simply]] too many [[ideas]] [[floating]] [[around]] -- [[part]] farce , [[part]] sliding doors , [[part]] pop [[video]] -- and yet [[failing]] to [[exploit]] them . ",1.0,0.5217984914779663,"there are [[but]] too many [[theme]] [[vagabond]] [[about]] -- [[depart]] farce , [[break]] sliding doors , [[share]] pop [[picture]] -- and yet [[break]] to [[feat]] them . ","Successful"
0.0,23.0,0.0,0.0017126202583312988,"( a ) [[shapeless]] blob of [[desperate]] entertainment . ",1.0,0.886380672454834,"( a ) [[amorphous]] blob of [[heroic]] entertainment . ","Successful"
1.0,207.0,1.0,0.0013427734375,"( grant 's ) bumbling magic takes over the film , and it turns out to be another [[winning]] star vehicle . ",0.0,0.8884423971176147,"( grant 's ) bumbling magic takes over the film , and it turns out to be another [[taking]] star vehicle . ","Successful"
1.0,116.0,1.0,0.0005311369895935059,"for the most [[part]] stevens [[glides]] through on some [[solid]] performances and witty dialogue . ",0.0,0.7481979727745056,"for the most [[disunite]] stevens [[sailing]] through on some [[self-coloured]] performances and witty dialogue . ","Successful"
0.0,47.0,0.0,0.0014916062355041504,"as [[vulgar]] as it is [[banal]] . ",1.0,0.9772028923034668,"as [[earthy]] as it is [[timeworn]] . ","Successful"
1.0,114.0,1.0,0.0020350217819213867,"if you can stomach the rough content , it 's [[worth]] checking out for the performances alone . ",0.0,0.5254935622215271,"if you can stomach the rough content , it 's [[deserving]] checking out for the performances alone . ","Successful"
1.0,89.0,1.0,0.00048339366912841797,"[[uses]] high [[comedy]] to evoke [[surprising]] poignance . ",0.0,0.9026540517807007,"[[manipulation]] high [[drollery]] to evoke [[storm]] poignance . ","Successful"
1.0,243.0,1.0,0.00046813488006591797,"director of photography benoit delhomme shot the movie in delicious [[colors]] , and the costumes and sets are [[grand]] . ",0.0,0.9950195550918579,"director of photography benoit delhomme shot the movie in delicious [[distort]] , and the costumes and sets are [[yard]] . ","Successful"
1.0,82.0,1.0,0.0003985762596130371,"a quiet , [[pure]] , elliptical film ",0.0,0.9829846024513245,"a quiet , [[gross]] , elliptical film ","Successful"
0.0,290.0,0.0,0.0012404918670654297,"a [[dumb]] [[movie]] with dumb [[characters]] doing dumb [[things]] and you have to be [[really]] [[dumb]] not to [[see]] where this is [[going]] . ",1.0,0.7553458213806152,"a [[dense]] [[film]] with dumb [[case]] doing dumb [[thing]] and you have to be [[genuinely]] [[speechless]] not to [[construe]] where this is [[belong]] . ","Successful"
0.0,253.0,0.0,0.15595442056655884,"if you believe any of this , i can make you a real deal on leftover enron [[stock]] that will double in value a week from friday . ",1.0,0.8658631443977356,"if you believe any of this , i can make you a real deal on leftover enron [[lineage]] that will double in value a week from friday . ","Successful"
0.0,56.0,0.0,0.0021780729293823242,"i 'm just too [[bored]] to [[care]] . ",1.0,0.9948570728302002,"i 'm just too [[blase]] to [[worry]] . ","Successful"
1.0,1.0,0.0,0.7090003490447998,"not since tom cruise in risky business has an actor made such a strong impression in his underwear . ",0.0,0.7090003490447998,"not since tom cruise in risky business has an actor made such a strong impression in his underwear . ","Skipped"
0.0,219.0,0.0,0.0016139745712280273,"[[made]] with no [[discernible]] [[craft]] and [[monstrously]] [[sanctimonious]] in [[dealing]] with childhood loss . ",1.0,0.5640527606010437,"[[have]] with no [[evident]] [[guile]] and [[grotesquely]] [[holier-than-thou]] in [[treat]] with childhood loss . ","Successful"
1.0,17.0,1.0,0.044965267181396484,"a [[giggle]] a minute . ",0.0,0.990826427936554,"a [[titter]] a minute . ","Successful"
0.0,205.0,0.0,0.09796589612960815,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that [[big]] a deal . ",1.0,0.9895982146263123,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that [[bad]] a deal . ","Successful"
1.0,152.0,1.0,0.0003209114074707031,"exquisitely nuanced in [[mood]] tics and dialogue , this [[chamber]] drama is [[superbly]] [[acted]] by the [[deeply]] [[appealing]] [[veteran]] [[bouquet]] and the [[chilling]] but [[quite]] [[human]] berling . ",0.0,0.5457234382629395,"exquisitely nuanced in [[climate]] tics and dialogue , this [[bedchamber]] drama is [[toppingly]] [[pretend]] by the [[deep]] [[attract]] [[stager]] [[nosegay]] and the [[cooling]] but [[rather]] [[homo]] berling . ","Successful"
0.0,1.0,1.0,0.9964547753334045,"movie fans , get ready to take off ... the other direction . ",1.0,0.9964547753334045,"movie fans , get ready to take off ... the other direction . ","Skipped"
0.0,147.0,0.0,0.012986242771148682,"the [[cold]] [[turkey]] would 've been a far [[better]] [[title]] . ",0.0,0.39803481101989746,"the [[cold-blooded]] [[bomb]] would 've been a far [[advantageously]] [[championship]] . ","Failed"
0.0,1.0,1.0,0.9993107914924622,"the lower your expectations , the more you 'll enjoy it . ",1.0,0.9993107914924622,"the lower your expectations , the more you 'll enjoy it . ","Skipped"
1.0,107.0,1.0,0.2633622884750366,"generally , clockstoppers will [[fulfill]] your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",0.0,0.9089489579200745,"generally , clockstoppers will [[execute]] your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","Successful"
0.0,180.0,0.0,0.000732123851776123,"from the [[opening]] [[scenes]] , it 's [[clear]] that all about the [[benjamins]] is a [[totally]] formulaic [[movie]] . ",0.0,0.02136063575744629,"from the [[afford]] [[shot]] , it 's [[vindicated]] that all about the [[benzoin]] is a [[all]] formulaic [[film]] . ","Failed"
0.0,103.0,0.0,0.006627917289733887,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[never]] really builds up a head of emotional steam . ",1.0,0.9994648694992065,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou [[ne'er]] really builds up a head of emotional steam . ","Successful"
1.0,156.0,1.0,0.0002415776252746582,"first-time writer-director serry [[shows]] a [[remarkable]] gift for storytelling with this [[moving]] , effective [[little]] [[film]] . ",0.0,0.6412477493286133,"first-time writer-director serry [[designate]] a [[singular]] gift for storytelling with this [[displace]] , effective [[petty]] [[take]] . ","Successful"
1.0,1.0,0.0,0.9804323315620422,"what better message than ` love thyself ' could young women of any size receive ? ",0.0,0.9804323315620422,"what better message than ` love thyself ' could young women of any size receive ? ","Skipped"
1.0,95.0,1.0,0.0035050511360168457,"thekids will probably stay [[amused]] at the kaleidoscope of big , colorful characters . ",0.0,0.9309887290000916,"thekids will probably stay [[disport]] at the kaleidoscope of big , colorful characters . ","Successful"
1.0,50.0,1.0,0.0006221532821655273,"blanchett 's [[performance]] confirms her [[power]] once again . ",0.0,0.9440098404884338,"blanchett 's [[execution]] confirms her [[mightiness]] once again . ","Successful"
1.0,187.0,1.0,0.00514531135559082,"whether writer-director anne fontaine 's [[film]] is a ghost [[story]] , an [[account]] of a [[nervous]] breakdown , a trip down [[memory]] lane , all three or none of the above , it is as seductive as it is [[haunting]] . ",0.0,0.5326723456382751,"whether writer-director anne fontaine 's [[picture]] is a ghost [[account]] , an [[calculate]] of a [[neural]] breakdown , a trip down [[storage]] lane , all three or none of the above , it is as seductive as it is [[ghost]] . ","Successful"
0.0,125.0,0.0,0.0012470483779907227,"this re-do is so [[dumb]] and so [[exploitative]] in its [[violence]] that , ironically , it [[becomes]] everything that the [[rather]] [[clumsy]] [[original]] was [[railing]] against . ",0.0,0.1572810411453247,"this re-do is so [[speechless]] and so [[exploitatory]] in its [[wildness]] that , ironically , it [[turn]] everything that the [[quite]] [[awkward]] [[master]] was [[vituperate]] against . ","Failed"
1.0,211.0,1.0,0.0018956661224365234,"we know the plot 's a little crazy , but it [[held]] my interest from start to finish . ",0.0,0.9979480504989624,"we know the plot 's a little crazy , but it [[halt]] my interest from start to finish . ","Successful"
0.0,159.0,0.0,0.028872191905975342,"another in-your-face wallow in the [[lower]] depths made by people who have never sung those blues . ",1.0,0.9958758354187012,"another in-your-face wallow in the [[humbled]] depths made by people who have never sung those blues . ","Successful"
1.0,1.0,0.0,0.915791392326355,"falls neatly into the category of good stupid fun . ",0.0,0.915791392326355,"falls neatly into the category of good stupid fun . ","Skipped"
1.0,283.0,1.0,0.0009513497352600098,"stephen rea , aidan quinn , and alan bates [[play]] desmond 's legal eagles , and when joined by brosnan , the [[sight]] of this [[grandiloquent]] quartet lolling in [[pretty]] irish [[settings]] is a pleasant [[enough]] thing , ` [[tis]] . ",0.0,0.5371063947677612,"stephen rea , aidan quinn , and alan bates [[trifle]] desmond 's legal eagles , and when joined by brosnan , the [[mess]] of this [[pompous]] quartet lolling in [[middling]] irish [[scope]] is a pleasant [[sufficiency]] thing , ` [[Ti]] . ","Successful"
0.0,1.0,1.0,0.9953626394271851,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",1.0,0.9953626394271851,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","Skipped"
1.0,287.0,1.0,0.0006194114685058594,"charles ' [[entertaining]] [[film]] [[chronicles]] seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",0.0,0.9429428577423096,"charles ' [[nurse]] [[celluloid]] [[history]] seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","Successful"
0.0,27.0,0.0,0.014172792434692383,"not [[exactly]] the bees knees ",1.0,0.5317885875701904,"not [[just]] the bees knees ","Successful"
1.0,159.0,1.0,0.0009224414825439453,"the fly-on-the-wall method used to document rural french school life is a refreshing [[departure]] from the now more prevalent technique of the docu-makers being a visible part of their work . ",0.0,0.9154497981071472,"the fly-on-the-wall method used to document rural french school life is a refreshing [[loss]] from the now more prevalent technique of the docu-makers being a visible part of their work . ","Successful"
1.0,65.0,1.0,0.0014574527740478516,"more [[romantic]] , more [[emotional]] and ultimately more [[satisfying]] than the [[teary-eyed]] [[original]] . ",1.0,0.19721490144729614,"more [[quixotic]] , more [[excited]] and ultimately more [[fill]] than the [[teary]] [[pilot]] . ","Failed"
1.0,62.0,1.0,0.05758512020111084,"against all odds in heaven and hell , it creeped me out just [[fine]] . ",0.0,0.9782904982566833,"against all odds in heaven and hell , it creeped me out just [[mulct]] . ","Successful"
1.0,63.0,1.0,0.000276029109954834,"it 's a [[remarkably]] solid and subtly satirical tour de force . ",0.0,0.5238083600997925,"it 's a [[unco]] solid and subtly satirical tour de force . ","Successful"
0.0,1.0,1.0,0.9990159869194031,"it 's everything you do n't go to the movies for . ",1.0,0.9990159869194031,"it 's everything you do n't go to the movies for . ","Skipped"
1.0,79.0,1.0,0.015123248100280762,"... an otherwise intense , twist-and-turn thriller that certainly should n't [[hurt]] talented young gaghan 's resume . ",0.0,0.9860829710960388,"... an otherwise intense , twist-and-turn thriller that certainly should n't [[smart]] talented young gaghan 's resume . ","Successful"
1.0,122.0,1.0,0.003972053527832031,"the acting , costumes , music , cinematography and sound are all [[astounding]] given the production 's austere locales . ",0.0,0.9989545345306396,"the acting , costumes , music , cinematography and sound are all [[dumbfounding]] given the production 's austere locales . ","Successful"
0.0,320.0,0.0,0.0009563565254211426,"the [[script]] is n't very [[good]] ; not [[even]] [[someone]] as gifted as hoffman ( the actor ) can [[make]] it work . ",0.0,0.06750506162643433,"the [[hand]] is n't very [[near]] ; not [[tied]] [[somebody]] as gifted as hoffman ( the actor ) can [[cook]] it work . ","Failed"
1.0,46.0,1.0,0.0003142356872558594,"[[beautifully]] [[observed]] , miraculously unsentimental comedy-drama . ",1.0,0.003944993019104004,"[[attractively]] [[mention]] , miraculously unsentimental comedy-drama . ","Failed"
1.0,208.0,1.0,0.000279843807220459,"[[belongs]] to daniel day-lewis as [[much]] as it [[belongs]] to martin scorsese ; it 's a memorable performance in a [[big]] , [[brassy]] , [[disturbing]] , unusual and highly successful [[film]] . ",1.0,0.0034403204917907715,"[[go]] to daniel day-lewis as [[lots]] as it [[belong]] to martin scorsese ; it 's a memorable performance in a [[bad]] , [[gimcrack]] , [[distressing]] , unusual and highly successful [[pic]] . ","Failed"
0.0,180.0,0.0,0.07223355770111084,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[little]] of the nervy originality of its groundbreaking small-screen progenitor . ",1.0,0.9990050196647644,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[picayune]] of the nervy originality of its groundbreaking small-screen progenitor . ","Successful"
1.0,238.0,1.0,0.00030553340911865234,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , [[develops]] into a significant character study that is both [[moving]] and [[wise]] . ",0.0,0.9487753510475159,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , [[explicate]] into a significant character study that is both [[displace]] and [[impudent]] . ","Successful"
1.0,177.0,1.0,0.00033402442932128906,"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually [[pulls]] off this stylistic juggling act . ",0.0,0.9159051775932312,"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually [[displume]] off this stylistic juggling act . ","Successful"
0.0,103.0,0.0,0.0013085007667541504,"an overemphatic , [[would-be]] [[wacky]] , [[ultimately]] [[tedious]] [[sex]] [[farce]] . ",1.0,0.6239097714424133,"an overemphatic , [[manque]] [[balmy]] , [[finally]] [[windy]] [[arouse]] [[stuff]] . ","Successful"
1.0,293.0,1.0,0.00029033422470092773,"[[candid]] and [[comfortable]] ; a [[film]] that [[deftly]] [[balances]] [[action]] and [[reflection]] as it [[lets]] you grasp and feel the [[passion]] others have for their [[work]] . ",0.0,0.7098615169525146,"[[straight-from-the-shoulder]] and [[easy]] ; a [[celluloid]] that [[dextrously]] [[counterweight]] [[sue]] and [[rumination]] as it [[rent]] you grasp and feel the [[rage]] others have for their [[sour]] . ","Successful"
0.0,304.0,0.0,0.0013439655303955078,"partway through [[watching]] this [[saccharine]] , easter-egg-colored [[concoction]] , you [[realize]] that it is [[made]] up of [[three]] episodes of a [[rejected]] tv [[show]] . ",1.0,0.9041539430618286,"partway through [[see]] this [[syrupy]] , easter-egg-colored [[intermixture]] , you [[gain]] that it is [[clear]] up of [[trinity]] episodes of a [[pooh-pooh]] tv [[exhibit]] . ","Successful"
0.0,138.0,0.0,0.004222393035888672,"... designed to provide a mix of smiles and tears , `` crossroads '' [[instead]] provokes a handful of unintentional howlers and numerous [[yawns]] . ",1.0,0.9327307343482971,"... designed to provide a mix of smiles and tears , `` crossroads '' [[alternatively]] provokes a handful of unintentional howlers and numerous [[oscitance]] . ","Successful"
1.0,68.0,1.0,0.0003192424774169922,"[[smart]] , provocative and blisteringly [[funny]] . ",0.0,0.9966088533401489,"[[impertinent]] , provocative and blisteringly [[laughable]] . ","Successful"
0.0,211.0,0.0,0.002361297607421875,"hit and miss as far as the comedy goes and a [[big]] ole ' miss in the way of story . ",1.0,0.5239309072494507,"hit and miss as far as the comedy goes and a [[openhanded]] ole ' miss in the way of story . ","Successful"
1.0,88.0,1.0,0.3618493676185608,"[[good]] film , but very glum . ",0.0,0.9962873458862305,"[[undecomposed]] film , but very glum . ","Successful"
0.0,1.0,1.0,0.9964359402656555,"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",1.0,0.9964359402656555,"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","Skipped"
0.0,1.0,1.0,0.9893266558647156,"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",1.0,0.9893266558647156,"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","Skipped"
0.0,85.0,0.0,0.0017111897468566895,"it appears that something has been [[lost]] in the [[translation]] to the [[screen]] . ",1.0,0.9162230491638184,"it appears that something has been [[bemused]] in the [[transformation]] to the [[filmdom]] . ","Successful"
0.0,39.0,0.0,0.006826817989349365,"but it could have been [[worse]] . ",0.0,0.03544151782989502,"but it could have been [[forged]] . ","Failed"
0.0,155.0,0.0,0.0010729432106018066,"[[like]] being [[trapped]] at a [[perpetual]] frat party ... how can something so [[gross]] be so [[boring]] ? ",1.0,0.8666074872016907,"[[alike]] being [[entrap]] at a [[everlasting]] frat party ... how can something so [[perfect]] be so [[drill]] ? ","Successful"
0.0,339.0,0.0,0.0013942122459411621,"it 's [[like]] every [[bad]] [[idea]] that 's ever [[gone]] into an after-school special [[compiled]] in [[one]] place , [[minus]] those daytime programs ' [[slickness]] and [[sophistication]] ( and who knew they even had any ? ) . ",1.0,0.8423327207565308,"it 's [[alike]] every [[risky]] [[mind]] that 's ever [[fail]] into an after-school special [[compose]] in [[unrivalled]] place , [[subtraction]] those daytime programs ' [[slick]] and [[sophism]] ( and who knew they even had any ? ) . ","Successful"
0.0,28.0,0.0,0.0027559995651245117,"how do you [[spell]] cliché ? ",1.0,0.8354145884513855,"how do you [[charm]] cliché ? ","Successful"
0.0,62.0,0.0,0.003042459487915039,"something [[like]] [[scrubbing]] the [[toilet]] . ",0.0,0.37581974267959595,"something [[alike]] [[scratch]] the [[potty]] . ","Failed"
1.0,225.0,1.0,0.0005198121070861816,"this tenth feature is a big [[deal]] , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ",0.0,0.9569464921951294,"this tenth feature is a big [[mess]] , indeed -- at least the third-best , and maybe even a notch above the previous runner-up , nicholas meyer 's star trek vi : the undiscovered country . ","Successful"
1.0,82.0,1.0,0.00045233964920043945,"[[chilling]] , well-acted , and [[finely]] [[directed]] : david jacobson 's dahmer . ",1.0,0.012269318103790283,"[[shuddery]] , well-acted , and [[fine]] [[address]] : david jacobson 's dahmer . ","Failed"
