"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,35.0,1.0,0.028883397579193115,"aside from [[minor]] tinkering , this is the same movie you probably loved in 1994 , [[except]] that it looks [[even]] better . ",0.0,0.5799111127853394,"aside from [[marginal]] tinkering , this is the same movie you probably loved in 1994 , [[excepted]] that it looks [[actually]] better . ","Successful"
1.0,26.0,1.0,0.00040596723556518555,"very [[psychoanalytical]] -- provocatively so -- and [[also]] refreshingly literary . ",1.0,0.07065749168395996,"very [[psychoanalytic]] -- provocatively so -- and [[too]] refreshingly literary . ","Failed"
1.0,37.0,1.0,0.0005213618278503418,"so unassuming and [[pure]] of [[heart]] , you ca n't [[help]] but warmly [[extend]] your [[arms]] and yell ` [[safe]] ! ' ",0.0,0.5294016003608704,"so unassuming and [[mere]] of [[core]] , you ca n't [[helping]] but warmly [[extending]] your [[arm]] and yell ` [[safest]] ! ' ","Successful"
1.0,18.0,1.0,0.00022083520889282227,"an [[entertaining]] , colorful , action-filled crime [[story]] with an intimate heart . ",1.0,0.00023931264877319336,"an [[amusing]] , colorful , action-filled crime [[stories]] with an intimate heart . ","Failed"
0.0,32.0,0.0,0.0008245110511779785,"[[due]] to some script weaknesses and the casting of the director 's [[brother]] , the [[film]] trails off into inconsequentiality . ",0.0,0.0009840726852416992,"[[owing]] to some script weaknesses and the casting of the director 's [[brothers]] , the [[filmmaking]] trails off into inconsequentiality . ","Failed"
0.0,60.0,0.0,0.0011810660362243652,"[[works]] hard to [[establish]] rounded characters , but then has nothing fresh or [[particularly]] [[interesting]] to [[say]] about them . ",0.0,0.007606029510498047,"[[work]] hard to [[establishing]] rounded characters , but then has nothing fresh or [[exceptionally]] [[alluring]] to [[saying]] about them . ","Failed"
1.0,28.0,1.0,0.00036978721618652344,"[[one]] of the most [[significant]] moviegoing pleasures of the year . ",1.0,0.015630364418029785,"[[someone]] of the most [[conspicuous]] moviegoing pleasures of the year . ","Failed"
1.0,28.0,1.0,0.0008563995361328125,"the [[son]] 's room is a [[triumph]] of gentility that [[earns]] its [[moments]] of pathos . ",1.0,0.029679834842681885,"the [[sons]] 's room is a [[victory]] of gentility that [[gain]] its [[time]] of pathos . ","Failed"
1.0,67.0,1.0,0.0005335211753845215,"what the film [[lacks]] in [[general]] [[focus]] it makes up for in compassion , as corcuera [[manages]] to find the [[seeds]] of hope in the [[form]] of collective [[action]] . ",1.0,0.0018488764762878418,"what the film [[lack]] in [[generalized]] [[attention]] it makes up for in compassion , as corcuera [[managing]] to find the [[sowing]] of hope in the [[format]] of collective [[actions]] . ","Failed"
1.0,47.0,1.0,0.00023502111434936523,"[[one]] of those [[energetic]] [[surprises]] , an original that pleases [[almost]] [[everyone]] who [[sees]] it . ",1.0,0.0006368756294250488,"[[someone]] of those [[vigorous]] [[surprising]] , an original that pleases [[roughly]] [[everybody]] who [[deems]] it . ","Failed"
1.0,62.0,1.0,0.0073615312576293945,"this is wild [[surreal]] [[stuff]] , but [[brilliant]] and the camera just [[kind]] of sits there and lets you [[look]] at this and its like you 're going from one [[room]] to the [[next]] and none of them have any [[relation]] to the other . ",0.0,0.5413529276847839,"this is wild [[bizarre]] [[thing]] , but [[brilliantly]] and the camera just [[sort]] of sits there and lets you [[gaze]] at this and its like you 're going from one [[rooms]] to the [[subsequent]] and none of them have any [[relating]] to the other . ","Successful"
0.0,10.0,0.0,0.005927860736846924,"or doing last year 's taxes with your ex-wife . ",0.0,0.005927860736846924,"or doing last year 's taxes with your ex-wife . ","Failed"
1.0,21.0,1.0,0.0004304051399230957,"a rewarding [[work]] of art for only the most patient and challenge-hungry moviegoers . ",1.0,0.007136404514312744,"a rewarding [[labor]] of art for only the most patient and challenge-hungry moviegoers . ","Failed"
1.0,10.0,1.0,0.00029355287551879883,"a good piece of work more often than not . ",1.0,0.00029355287551879883,"a good piece of work more often than not . ","Failed"
1.0,33.0,1.0,0.0004011988639831543,"a [[beguiling]] [[splash]] of pastel [[colors]] and prankish [[comedy]] from disney . ",0.0,0.8729116916656494,"a [[entrancing]] [[spatter]] of pastel [[coloration]] and prankish [[joke]] from disney . ","Successful"
1.0,27.0,1.0,0.0007536411285400391,"it 's [[one]] heck of a character study -- not of hearst or davies but of the unique [[relationship]] between them . ",1.0,0.004562079906463623,"it 's [[someone]] heck of a character study -- not of hearst or davies but of the unique [[relation]] between them . ","Failed"
1.0,14.0,1.0,0.0009093284606933594,"puts a human [[face]] on a land most westerners are unfamiliar with . ",1.0,0.0013706684112548828,"puts a human [[faces]] on a land most westerners are unfamiliar with . ","Failed"
1.0,42.0,1.0,0.0003529787063598633,"montias ... [[pumps]] a lot of [[energy]] into his [[nicely]] nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street [[characters]] . ",1.0,0.0008563995361328125,"montias ... [[injecting]] a lot of [[energies]] into his [[delicately]] nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street [[character]] . ","Failed"
1.0,41.0,1.0,0.000385284423828125,"atom egoyan has [[conjured]] up a multilayered [[work]] that [[tackles]] any [[number]] of [[fascinating]] [[issues]] ",1.0,0.2268640398979187,"atom egoyan has [[conjuring]] up a multilayered [[working]] that [[addresses]] any [[quantity]] of [[interesting]] [[problems]] ","Failed"
1.0,83.0,1.0,0.0006524920463562012,"a [[compelling]] spanish [[film]] about the withering [[effects]] of jealousy in the [[life]] of a [[young]] monarch [[whose]] [[sexual]] [[passion]] for her [[husband]] [[becomes]] an obsession . ",1.0,0.350594162940979,"a [[irrefutable]] spanish [[films]] about the withering [[implication]] of jealousy in the [[lifestyle]] of a [[youngster]] monarch [[which]] [[sexually]] [[fervor]] for her [[spouse]] [[gets]] an obsession . ","Failed"
0.0,46.0,0.0,0.006742358207702637,"at the very least , if you do n't know [[anything]] about derrida when you [[walk]] into the theater , you [[wo]] n't know [[much]] more when you [[leave]] . ",0.0,0.2616667151451111,"at the very least , if you do n't know [[any]] about derrida when you [[stroll]] into the theater , you [[could]] n't know [[enormously]] more when you [[depart]] . ","Failed"
0.0,29.0,0.0,0.009485363960266113,"do n't be fooled by the [[impressive]] cast list - [[eye]] see you is [[pure]] junk . ",0.0,0.31723833084106445,"do n't be fooled by the [[amazing]] cast list - [[eyes]] see you is [[mere]] junk . ","Failed"
0.0,44.0,0.0,0.0427323579788208,"/ but daphne , you 're too buff / fred [[thinks]] he 's tough / and velma - wow , you 've [[lost]] weight ! ",0.0,0.08405369520187378,"/ but daphne , you 're too buff / fred [[thoughts]] he 's tough / and velma - wow , you 've [[loss]] weight ! ","Failed"
1.0,53.0,1.0,0.0003504753112792969,"director andrew niccol ... [[demonstrates]] a wry [[understanding]] of the quirks of fame . ",1.0,0.0008042454719543457,"director andrew niccol ... [[attest]] a wry [[understood]] of the quirks of fame . ","Failed"
1.0,28.0,1.0,0.0006173849105834961,"... [[takes]] the beauty of baseball and melds it with a story that [[could]] touch [[anyone]] regardless of their familiarity with the sport ",1.0,0.0010103583335876465,"... [[taking]] the beauty of baseball and melds it with a story that [[do]] touch [[anybody]] regardless of their familiarity with the sport ","Failed"
0.0,17.0,0.0,0.0015311837196350098,"there [[ought]] to be a directing license , so that ed burns can have his revoked . ",0.0,0.002011895179748535,"there [[should]] to be a directing license , so that ed burns can have his revoked . ","Failed"
0.0,15.0,0.0,0.008528172969818115,"there is no pleasure in [[watching]] a child suffer . ",0.0,0.009038865566253662,"there is no pleasure in [[watch]] a child suffer . ","Failed"
1.0,57.0,1.0,0.000570833683013916,"at a [[time]] when half the so-called [[real]] [[movies]] are little more than live-action cartoons , it 's [[refreshing]] to [[see]] a cartoon that [[knows]] what it is , and knows the form 's history . ",0.0,0.5586390495300293,"at a [[timeline]] when half the so-called [[factual]] [[movie]] are little more than live-action cartoons , it 's [[comforting]] to [[look]] a cartoon that [[know]] what it is , and knows the form 's history . ","Successful"
0.0,99.0,0.0,0.002679169178009033,"there are [[simply]] too [[many]] ideas [[floating]] [[around]] -- part farce , part [[sliding]] [[doors]] , part pop video -- and yet failing to exploit them . ",0.0,0.039675772190093994,"there are [[pure]] too [[multitude]] ideas [[hovering]] [[throughout]] -- part farce , part [[slide]] [[gates]] , part pop video -- and yet failing to exploit them . ","Failed"
0.0,9.0,0.0,0.0017126202583312988,"( a ) shapeless [[blob]] of desperate entertainment . ",0.0,0.0019684433937072754,"( a ) shapeless [[blobs]] of desperate entertainment . ","Failed"
1.0,26.0,1.0,0.0013427734375,"( grant 's ) bumbling magic [[takes]] over the film , and it turns out to be another [[winning]] [[star]] vehicle . ",0.0,0.6047826409339905,"( grant 's ) bumbling magic [[taking]] over the film , and it turns out to be another [[wins]] [[stars]] vehicle . ","Successful"
1.0,20.0,1.0,0.0005311369895935059,"for the most part stevens glides through on some [[solid]] performances and witty dialogue . ",1.0,0.0005336403846740723,"for the most part stevens glides through on some [[firm]] performances and witty dialogue . ","Failed"
0.0,7.0,0.0,0.0014916062355041504,"as vulgar as it is banal . ",0.0,0.0014916062355041504,"as vulgar as it is banal . ","Failed"
1.0,23.0,1.0,0.0020350217819213867,"if you can stomach the rough content , it 's [[worth]] [[checking]] out for the performances alone . ",0.0,0.6122162342071533,"if you can stomach the rough content , it 's [[worthwhile]] [[inspecting]] out for the performances alone . ","Successful"
1.0,30.0,1.0,0.00048339366912841797,"[[uses]] high comedy to [[evoke]] [[surprising]] poignance . ",1.0,0.004194021224975586,"[[exploit]] high comedy to [[exude]] [[noteworthy]] poignance . ","Failed"
1.0,40.0,1.0,0.00046813488006591797,"[[director]] of [[photography]] benoit delhomme shot the [[movie]] in delicious [[colors]] , and the [[costumes]] and [[sets]] are [[grand]] . ",1.0,0.1419927477836609,"[[chief]] of [[photographer]] benoit delhomme shot the [[movies]] in delicious [[color]] , and the [[costume]] and [[prescribes]] are [[grandiose]] . ","Failed"
1.0,6.0,1.0,0.0003985762596130371,"a quiet , pure , elliptical film ",1.0,0.0003985762596130371,"a quiet , pure , elliptical film ","Failed"
0.0,55.0,0.0,0.0012404918670654297,"a [[dumb]] movie with [[dumb]] characters doing [[dumb]] [[things]] and you have to be [[really]] dumb not to see where this is going . ",0.0,0.0024746060371398926,"a [[dumbass]] movie with [[dumbass]] characters doing [[dumbass]] [[matters]] and you have to be [[exactly]] dumb not to see where this is going . ","Failed"
0.0,33.0,0.0,0.15595442056655884,"if you believe any of this , i can [[make]] you a real deal on [[leftover]] enron [[stock]] that will double in value a week from friday . ",1.0,0.5239314436912537,"if you believe any of this , i can [[bring]] you a real deal on [[leftovers]] enron [[stocks]] that will double in value a week from friday . ","Successful"
0.0,9.0,0.0,0.0021780729293823242,"i 'm just too bored to care . ",0.0,0.0021780729293823242,"i 'm just too bored to care . ","Failed"
1.0,1.0,0.0,0.7090003490447998,"not since tom cruise in risky business has an actor made such a strong impression in his underwear . ",0.0,0.7090003490447998,"not since tom cruise in risky business has an actor made such a strong impression in his underwear . ","Skipped"
0.0,20.0,0.0,0.0016139745712280273,"made with no discernible craft and monstrously sanctimonious in [[dealing]] with childhood loss . ",0.0,0.002696990966796875,"made with no discernible craft and monstrously sanctimonious in [[deal]] with childhood loss . ","Failed"
1.0,5.0,1.0,0.044965267181396484,"a giggle a minute . ",1.0,0.044965267181396484,"a giggle a minute . ","Failed"
0.0,33.0,0.0,0.09796589612960815,"i 've always [[dreamed]] of attending cannes , but after seeing this film , it 's not that [[big]] a [[deal]] . ",1.0,0.5066091418266296,"i 've always [[dreamt]] of attending cannes , but after seeing this film , it 's not that [[huge]] a [[dealing]] . ","Successful"
1.0,115.0,1.0,0.0003209114074707031,"[[exquisitely]] nuanced in [[mood]] tics and dialogue , this chamber [[drama]] is [[superbly]] [[acted]] by the [[deeply]] [[appealing]] veteran bouquet and the chilling but [[quite]] human berling . ",1.0,0.004136085510253906,"[[impeccably]] nuanced in [[atmosphere]] tics and dialogue , this chamber [[dramas]] is [[astonishingly]] [[act]] by the [[severely]] [[appeals]] veteran bouquet and the chilling but [[rather]] human berling . ","Failed"
0.0,1.0,1.0,0.9964547753334045,"movie fans , get ready to take off ... the other direction . ",1.0,0.9964547753334045,"movie fans , get ready to take off ... the other direction . ","Skipped"
0.0,14.0,0.0,0.012986242771148682,"the cold turkey would 've been a far better title . ",0.0,0.012986242771148682,"the cold turkey would 've been a far better title . ","Failed"
0.0,1.0,1.0,0.9993107914924622,"the lower your expectations , the more you 'll enjoy it . ",1.0,0.9993107914924622,"the lower your expectations , the more you 'll enjoy it . ","Skipped"
1.0,40.0,1.0,0.2633622884750366,"generally , clockstoppers will fulfill your wildest fantasies about being a different [[kind]] of [[time]] traveler , while happily killing 94 [[minutes]] . ",0.0,0.6324717998504639,"generally , clockstoppers will fulfill your wildest fantasies about being a different [[category]] of [[timeline]] traveler , while happily killing 94 [[mins]] . ","Successful"
0.0,25.0,0.0,0.000732123851776123,"from the opening scenes , it 's [[clear]] that all about the benjamins is a [[totally]] formulaic [[movie]] . ",0.0,0.0011166930198669434,"from the opening scenes , it 's [[unmistakable]] that all about the benjamins is a [[wholly]] formulaic [[film]] . ","Failed"
0.0,50.0,0.0,0.006627917289733887,"for all its impressive [[craftsmanship]] , and despite an overbearing series of third-act crescendos , lily chou-chou never [[really]] [[builds]] up a [[head]] of [[emotional]] steam . ",1.0,0.5368969440460205,"for all its impressive [[craftsman]] , and despite an overbearing series of third-act crescendos , lily chou-chou never [[absolutely]] [[constructions]] up a [[skull]] of [[mental]] steam . ","Successful"
1.0,67.0,1.0,0.0002415776252746582,"first-time writer-director serry shows a [[remarkable]] [[gift]] for storytelling with this [[moving]] , [[effective]] [[little]] [[film]] . ",0.0,0.842927873134613,"first-time writer-director serry shows a [[whopping]] [[talented]] for storytelling with this [[shifting]] , [[efficacy]] [[low]] [[filmmaking]] . ","Successful"
1.0,1.0,0.0,0.9804323315620422,"what better message than ` love thyself ' could young women of any size receive ? ",0.0,0.9804323315620422,"what better message than ` love thyself ' could young women of any size receive ? ","Skipped"
1.0,33.0,1.0,0.0035050511360168457,"thekids will [[probably]] [[stay]] amused at the kaleidoscope of [[big]] , colorful characters . ",1.0,0.09585195779800415,"thekids will [[supposedly]] [[remain]] amused at the kaleidoscope of [[major]] , colorful characters . ","Failed"
1.0,14.0,1.0,0.0006221532821655273,"blanchett 's performance [[confirms]] her power once again . ",1.0,0.0008831620216369629,"blanchett 's performance [[confirmed]] her power once again . ","Failed"
1.0,65.0,1.0,0.00514531135559082,"whether writer-director [[anne]] fontaine 's [[film]] is a ghost [[story]] , an [[account]] of a nervous breakdown , a [[trip]] down memory [[lane]] , all three or none of the above , it is as seductive as it is haunting . ",1.0,0.01718813180923462,"whether writer-director [[ann]] fontaine 's [[movies]] is a ghost [[narratives]] , an [[accounting]] of a nervous breakdown , a [[trips]] down memory [[lanes]] , all three or none of the above , it is as seductive as it is haunting . ","Failed"
0.0,51.0,0.0,0.0012470483779907227,"this re-do is so dumb and so [[exploitative]] in its [[violence]] that , [[ironically]] , it becomes everything that the [[rather]] clumsy original was [[railing]] against . ",0.0,0.004004001617431641,"this re-do is so dumb and so [[exploiter]] in its [[brutality]] that , [[surprisingly]] , it becomes everything that the [[comparatively]] clumsy original was [[railings]] against . ","Failed"
1.0,52.0,1.0,0.0018956661224365234,"we know the [[plot]] 's a [[little]] [[crazy]] , but it held my interest from [[start]] to finish . ",1.0,0.004698991775512695,"we know the [[plots]] 's a [[tad]] [[insane]] , but it held my interest from [[beginning]] to finish . ","Failed"
0.0,26.0,0.0,0.028872191905975342,"another in-your-face wallow in the lower depths [[made]] by people who have never [[sung]] those blues . ",1.0,0.9541683793067932,"another in-your-face wallow in the lower depths [[accomplished]] by people who have never [[song]] those blues . ","Successful"
1.0,1.0,0.0,0.915791392326355,"falls neatly into the category of good stupid fun . ",0.0,0.915791392326355,"falls neatly into the category of good stupid fun . ","Skipped"
1.0,100.0,1.0,0.0009513497352600098,"[[stephen]] rea , [[aidan]] quinn , and [[alan]] bates [[play]] desmond 's legal eagles , and when [[joined]] by brosnan , the sight of this grandiloquent quartet lolling in [[pretty]] irish [[settings]] is a pleasant [[enough]] [[thing]] , ` [[tis]] . ",1.0,0.22131270170211792,"[[steve]] rea , [[conor]] quinn , and [[allen]] bates [[playing]] desmond 's legal eagles , and when [[joining]] by brosnan , the sight of this grandiloquent quartet lolling in [[rather]] irish [[configured]] is a pleasant [[sufficient]] [[gimmick]] , ` [[sta]] . ","Failed"
0.0,1.0,1.0,0.9953626394271851,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",1.0,0.9953626394271851,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","Skipped"
1.0,54.0,1.0,0.0006194114685058594,"charles ' [[entertaining]] [[film]] [[chronicles]] seinfeld 's return to stand-up comedy after the wrap of his [[legendary]] sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",0.0,0.6707051396369934,"charles ' [[funny]] [[movies]] [[recounts]] seinfeld 's return to stand-up comedy after the wrap of his [[proverbial]] sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","Successful"
0.0,7.0,0.0,0.014172792434692383,"not [[exactly]] the bees knees ",0.0,0.02110844850540161,"not [[precisely]] the bees knees ","Failed"
1.0,94.0,1.0,0.0009224414825439453,"the fly-on-the-wall [[method]] [[used]] to [[document]] rural french [[school]] [[life]] is a [[refreshing]] [[departure]] from the now more [[prevalent]] technique of the docu-makers being a [[visible]] [[part]] of their [[work]] . ",1.0,0.029496848583221436,"the fly-on-the-wall [[manner]] [[resorted]] to [[documented]] rural french [[schooling]] [[inhabits]] is a [[comforting]] [[departing]] from the now more [[widespread]] technique of the docu-makers being a [[manifest]] [[segment]] of their [[worked]] . ","Failed"
1.0,25.0,1.0,0.0014574527740478516,"more romantic , more emotional and ultimately more [[satisfying]] than the teary-eyed [[original]] . ",1.0,0.003445148468017578,"more romantic , more emotional and ultimately more [[enjoyable]] than the teary-eyed [[introductory]] . ","Failed"
1.0,14.0,1.0,0.05758512020111084,"against all odds in heaven and hell , it creeped me out just fine . ",1.0,0.05758512020111084,"against all odds in heaven and hell , it creeped me out just fine . ","Failed"
1.0,31.0,1.0,0.000276029109954834,"it 's a [[remarkably]] solid and subtly satirical tour de force . ",1.0,0.00028771162033081055,"it 's a [[curiously]] solid and subtly satirical tour de force . ","Failed"
0.0,1.0,1.0,0.9990159869194031,"it 's everything you do n't go to the movies for . ",1.0,0.9990159869194031,"it 's everything you do n't go to the movies for . ","Skipped"
1.0,34.0,1.0,0.015123248100280762,"... an otherwise [[intense]] , twist-and-turn thriller that certainly should n't [[hurt]] talented young gaghan 's resume . ",0.0,0.8984943628311157,"... an otherwise [[intensive]] , twist-and-turn thriller that certainly should n't [[harmed]] talented young gaghan 's resume . ","Successful"
1.0,68.0,1.0,0.003972053527832031,"the acting , [[costumes]] , [[music]] , [[cinematography]] and [[sound]] are all astounding [[given]] the [[production]] 's austere locales . ",1.0,0.4984830617904663,"the acting , [[disguises]] , [[musician]] , [[cinematographer]] and [[audio]] are all astounding [[granted]] the [[produce]] 's austere locales . ","Failed"
0.0,49.0,0.0,0.0009563565254211426,"the [[script]] is n't very [[good]] ; not [[even]] [[someone]] as gifted as hoffman ( the actor ) can [[make]] it [[work]] . ",0.0,0.0030857324600219727,"the [[scripts]] is n't very [[best]] ; not [[too]] [[individual]] as gifted as hoffman ( the actor ) can [[rendering]] it [[labor]] . ","Failed"
1.0,39.0,1.0,0.0003142356872558594,"[[beautifully]] [[observed]] , miraculously unsentimental comedy-drama . ",1.0,0.0027090907096862793,"[[surprisingly]] [[saw]] , miraculously unsentimental comedy-drama . ","Failed"
1.0,153.0,1.0,0.000279843807220459,"belongs to [[daniel]] day-lewis as [[much]] as it [[belongs]] to martin scorsese ; it 's a [[memorable]] performance in a [[big]] , brassy , [[disturbing]] , [[unusual]] and [[highly]] [[successful]] [[film]] . ",1.0,0.0010003447532653809,"belongs to [[daniele]] day-lewis as [[considerably]] as it [[pertains]] to martin scorsese ; it 's a [[noteworthy]] performance in a [[major]] , brassy , [[baffling]] , [[outlandish]] and [[excessively]] [[success]] [[films]] . ","Failed"
0.0,33.0,0.0,0.07223355770111084,"as the latest bid in the tv-to-movie franchise [[game]] , i spy makes its big-screen entry with little of the nervy [[originality]] of its groundbreaking small-screen progenitor . ",1.0,0.5416841506958008,"as the latest bid in the tv-to-movie franchise [[games]] , i spy makes its big-screen entry with little of the nervy [[original]] of its groundbreaking small-screen progenitor . ","Successful"
1.0,60.0,1.0,0.00030553340911865234,"[[building]] slowly and subtly , the [[film]] , sporting a breezy spontaneity and realistically drawn characterizations , [[develops]] into a [[significant]] [[character]] [[study]] that is both [[moving]] and wise . ",1.0,0.0014856457710266113,"[[build]] slowly and subtly , the [[movie]] , sporting a breezy spontaneity and realistically drawn characterizations , [[devising]] into a [[momentous]] [[characters]] [[studies]] that is both [[move]] and wise . ","Failed"
1.0,95.0,1.0,0.00033402442932128906,"[[thanks]] to haynes ' [[absolute]] [[control]] of the [[film]] 's mood , and buoyed by three [[terrific]] performances , far from heaven [[actually]] pulls off this [[stylistic]] [[juggling]] [[act]] . ",1.0,0.0007759332656860352,"[[thank]] to haynes ' [[utter]] [[controlling]] of the [[filmmaking]] 's mood , and buoyed by three [[extraordinaire]] performances , far from heaven [[indeed]] pulls off this [[styling]] [[juggle]] [[deed]] . ","Failed"
0.0,16.0,0.0,0.0013085007667541504,"an overemphatic , would-be wacky , [[ultimately]] tedious sex farce . ",0.0,0.0021949410438537598,"an overemphatic , would-be wacky , [[potentially]] tedious sex farce . ","Failed"
1.0,65.0,1.0,0.00029033422470092773,"candid and comfortable ; a [[film]] that [[deftly]] [[balances]] [[action]] and [[reflection]] as it [[lets]] you [[grasp]] and [[feel]] the passion [[others]] have for their [[work]] . ",1.0,0.0005812644958496094,"candid and comfortable ; a [[filmmaking]] that [[shrewdly]] [[balancing]] [[activities]] and [[reflections]] as it [[permitting]] you [[seize]] and [[sense]] the passion [[other]] have for their [[worked]] . ","Failed"
0.0,48.0,0.0,0.0013439655303955078,"partway through [[watching]] this saccharine , easter-egg-colored concoction , you [[realize]] that it is [[made]] up of three [[episodes]] of a rejected [[tv]] show . ",0.0,0.0022020339965820312,"partway through [[staring]] this saccharine , easter-egg-colored concoction , you [[reach]] that it is [[brought]] up of three [[episode]] of a rejected [[television]] show . ","Failed"
0.0,95.0,0.0,0.004222393035888672,"... [[designed]] to [[provide]] a [[mix]] of smiles and tears , `` crossroads '' instead provokes a [[handful]] of [[unintentional]] howlers and [[numerous]] [[yawns]] . ",0.0,0.08598184585571289,"... [[crafted]] to [[delivering]] a [[merges]] of smiles and tears , `` crossroads '' instead provokes a [[hilt]] of [[casual]] howlers and [[diverse]] [[yawn]] . ","Failed"
1.0,8.0,1.0,0.0003192424774169922,"smart , provocative and blisteringly funny . ",1.0,0.0003192424774169922,"smart , provocative and blisteringly funny . ","Failed"
0.0,27.0,0.0,0.002361297607421875,"hit and miss as far as the comedy goes and a big ole ' miss in the [[way]] of story . ",0.0,0.006993412971496582,"hit and miss as far as the comedy goes and a big ole ' miss in the [[ways]] of story . ","Failed"
1.0,8.0,1.0,0.3618493676185608,"[[good]] film , but very glum . ",0.0,0.5924349427223206,"[[nice]] film , but very glum . ","Successful"
0.0,1.0,1.0,0.9964359402656555,"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ",1.0,0.9964359402656555,"every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . ","Skipped"
0.0,1.0,1.0,0.9893266558647156,"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",1.0,0.9893266558647156,"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","Skipped"
0.0,19.0,0.0,0.0017111897468566895,"it [[appears]] that something has been lost in the [[translation]] to the screen . ",0.0,0.003638327121734619,"it [[emerges]] that something has been lost in the [[translated]] to the screen . ","Failed"
0.0,7.0,0.0,0.006826817989349365,"but it could have been worse . ",0.0,0.006826817989349365,"but it could have been worse . ","Failed"
0.0,23.0,0.0,0.0010729432106018066,"[[like]] being trapped at a perpetual frat [[party]] ... how can [[something]] so gross be so boring ? ",0.0,0.001314699649810791,"[[such]] being trapped at a perpetual frat [[parties]] ... how can [[nothing]] so gross be so boring ? ","Failed"
